st,ct,as,sa
52,844,Harsh,332021
52,844,Hasampur,332718
52,844,Hathideh,332707
52,844,Heengwa,303508
52,844,Hirna,332303
52,844,Holikabas,332715
52,844,Hospital Road Ndtso,332001
52,844,Jachas,332023
52,844,Jajod,332318
52,844,Jalalsar,332301
52,844,Jalund,332601
52,844,Jana,332025
52,844,Jeenmata,332406
52,844,Jeenwas,332406
52,844,Jheegar Chhoti,332024
52,844,Jillo,332711
52,844,Jugrajpura,332701
52,844,Juliasar,332318
52,844,Jurathara,332402
52,844,Kachhwa,332026
52,844,Kalwan,303508
52,844,Kankra,332742
52,844,Kantia,332601
52,844,Kanwat Rs,332708
52,844,Karanga Bada,332301
52,844,Kardka,332719
52,844,Karodi,303509
52,844,Kasarda,332722
52,844,Kashikabas,332021
52,844,Kaswali,332401
52,844,Kayamsar Gdsso,331033
52,844,Kelai,303304
52,844,Kerpura,332709
52,844,Khandelsar,332403
52,844,Khanri,332025
52,844,Khatundra,332709
52,844,Khatushyamjika,332602
52,844,Kheri Radan,332401
52,844,Khiroti,332705
52,844,Khora,332601
52,844,Khotiya,331024
52,844,Khuntla,303326
52,844,Khuri Badi,332315
52,844,Kirdoli,332041
52,844,Kochhore,332406
52,844,Koodan,332031
52,844,Koolie,332710
52,844,Kothyari,332026
52,844,Kotri Dhayalan,332404
52,844,Kumas,332311
52,844,Kundera Doongar,303508
52,844,Kuti Mariyada,303326
52,844,Lachhmangarh,332311
52,844,Ladikabas,332705
52,844,Ladpur,332411
52,844,Lakhani,332404
52,844,Lalasi,332315
52,844,Lamiya,332602
52,844,Lampuwa,332404
52,844,Likhma Ka Bas,332601
52,844,Lisariya,332712
52,844,Losal Bazar Ndtso,332025
52,844,Losal Chhoti,332025
52,844,Lotwara,303509
52,844,Madhopura,332401
52,844,Mahroli,332603
52,844,Makri,332711
52,844,Mandela Bada,332301
52,844,Mandela Chhota,332301
52,844,Mandha Madni,332402
52,844,Mandota,332023
52,844,Mandusiya,332701
52,844,Maonda Kalan,332711
52,844,Maonda Khurd,332711
52,844,Maonda Rs,332711
52,844,Meirajanpura,332703
52,844,Miran,332312
52,844,Mochiwara Ndtso,332001
52,844,Mokalwas,332705
52,844,Molyasi,332041
52,844,Mordunga,332030
52,844,Mota Ki Dhani,332601
52,844,Motlawas,332702
52,844,Mundawara,332023
52,844,Mundiawas,332702
52,844,N.p.khandela Ndtso,332709
52,844,Nagwa,332002
52,844,Namner,303508
52,844,Nangal Bhim,332715
52,844,Nangal Nathusar,332712
52,844,Narodara,332311
52,844,Narsas,332318
52,844,Narsinghpuri,332706
52,844,Nathakinangal,332711
52,844,Nathawatpura,332001
52,844,"nayama Bazar, Lachhmangarh",332311
52,844,Nechhwa,332026
52,844,Neemakidhani,331024
52,844,Neemawas,332702
52,844,Neemki,332708
52,844,Netarwas,332002
52,844,Nimkathana Ndtso,332713
52,844,Nimkathana Town Mdg,332713
52,844,Palasara,332405
52,844,Palthana,332315
52,844,Palwas,332042
52,844,Paniharwas,332709
52,844,Pardoli Badi,332041
52,844,Patwari Ka Bas,332715
52,844,Peechupara Kalan,303326
52,844,Peelwa Kalan,303304
52,844,Peepalki,303509
52,844,Pewa,332002
52,844,Posani,332031
52,844,Prithvipura,332402
52,844,Pundarpada,303509
52,844,Puran Badi,332021
52,844,Purohitkabas,332027
52,844,Rahnawa,332401
52,844,Raipur Jagir,332701
52,844,Rajpura Nosal,332742
52,844,Ralwata,332406
52,844,Ramgarh Shekhawati,331024
52,844,Ramshisar,332302
52,844,Ramsinghkidhani,332718
52,844,Rashidpura,332315
52,844,Reta,332406
52,844,Rewasa,332403
52,844,Roopgarh,332406
52,844,Roru Badi,332317
52,844,Rosawa,332304
52,844,Royal,332709
52,844,Rulana,332601
52,844,Rulyana Mali,332041
52,844,Rulyani,332028
52,844,Sahnusar,331024
52,844,Sakraimata,332721
52,844,Saledipura,332709
52,844,Samer,332602
52,844,Sami,332023
52,844,Samrathpura,332708
52,844,Sangarwa,332405
52,844,Sangliya,332025
52,844,Sankhu,332401
52,844,Sanwaloda Dhayalan,332315
52,844,Sanwalpura Shekhawatan,332707
52,844,Sanwalpura Tanwaran,332707
52,844,Sanwloda Ladkhani,332315
52,844,Sanwloda Purohitan,332315
52,844,Sargoth,332404
52,844,Sarwari,332030
52,844,Sawaipura,332722
52,844,Seepur,332701
52,844,Sewad Badi,332041
52,844,Sherpura Sujas,332403
52,844,Shola,332722
52,844,Sihori,332719
52,844,Sikar,332001
52,844,"sikaria Bazar, Fatehpur",332301
52,844,Simarla Pironka,332603
52,844,Simrala,332719
52,844,Singhasan,332027
52,844,Singodra,332311
52,844,Sola,332312
52,844,Srimadhopur,332715
52,844,Srimadhopur Bazar Ndtso,332715
52,844,Srimadhopur R.s. Ndtso,332715
52,844,Subhash Nagar,332031
52,844,Sujanpura,332030
52,844,Suliawas,332702
52,844,Surani Bazar Srimadhopur Ndtso,332715
52,844,Surera,332742
52,844,Sutod,332029
52,844,Sutot,332041
52,844,Tajsar,332301
52,844,Takhalsar,332024
52,844,Tapiplya,332404
52,844,Tasar Badi,332042
52,844,Tatanwa,332042
52,844,Tatera,332701
52,844,Thedi,331024
52,844,Thikriya,303509
52,844,Thimoli,332307
52,844,Tihay,332307
52,844,Tiroki Badi,332029
52,844,Tiwari Ki Dhani,332715
52,844,Tiwarikidhani,332709
52,844,Trilokpura,332403
52,844,Tunwa,332026
52,844,Umara,332710
52,844,Ved Ki Dhani,332405
52,844,Yalsar,332031
52,846,Aligarh Tonk,304023
52,846,Avika Nagar,304501
52,846,Banasthali,304022
52,846,C R P Lines Deoli,304804
52,846,C T Tonk,304001
52,846,Chandsen,304508
52,846,Deoli,304804
52,846,Deoli Bazar,304804
52,846,Dhunwa Kallan,304806
52,846,Diggi,304504
52,846,Duni,304802
52,846,G C Tonk,304001
52,846,J M Tonk,304001
52,846,Jawaharsagar,323302
52,846,Jhilai,304025
52,846,Kafla Bazar,304001
52,846,Lamba Hari Singh,304503
52,846,Lawa,304506
52,846,Malpura,304502
52,846,Malpura Bazar,304502
52,846,Mehandwas,304805
52,846,Nasirda,304507
52,846,Newai,304021
52,846,Newai R S,304020
52,846,Pachewar,304509
52,846,Panwalia,304510
52,846,Panwar Tonk,304803
52,846,Peeplu,304801
52,846,Purani Tonk,304001
52,846,Rajmahal,304807
52,846,Siras Tonk,304026
52,846,Toda Raisingh,304505
52,846,Tonk H O,304001
52,846,Tordisagar,304511
52,846,Uniara,304024
52,846,Arniya Kedar,304001
52,846,Bambore,304001
52,846,Dakhiya,304001
52,846,Dardahind,304001
52,846,Deoli Bhanchi,304001
52,846,Dhuwan,304001
52,846,Dodwari,304001
52,846,Galod,304001
52,846,Geroli,304001
52,846,Ghas,304001
52,846,Govt.college Tonk,304001
52,846,Harchandera,304001
52,846,Jumma Masjid Tonk,304001
52,846,Lawadar,304001
52,846,Palda,304001
52,846,Pasrotia,304001
52,846,Quafala Bazar Tonk,304001
52,846,Raj.state Tennries Ltd.,304001
52,846,Sankhana,304001
52,846,Sonwa,304001
52,846,Takholi,304001
52,846,Tonk Raj,304001
52,846,Wazirpura,304001
