st,ct,as,sa
49,784,Chikalpadar,764073
49,784,Chitabeda,764076
49,784,Chocha,764076
49,784,Dabugam,764072
49,784,Dalbeda,764077
49,784,Damaniguda,764072
49,784,Dandamunda,764077
49,784,Debagaon,764074
49,784,Deobharandi,764074
49,784,Dhadra,764049
49,784,Dhodra,764073
49,784,Digisalpa,764078
49,784,Dohona,764078
49,784,Dongerbheja,764078
49,784,Dongra,764075
49,784,Dongriguda,764072
49,784,Ekamba,764076
49,784,Ekori,764075
49,784,Gadadhanua,764061
49,784,Ganjapara,764074
49,784,Ghodakhuntia,764072
49,784,Gona,764074
49,784,Hatabharandi,764074
49,784,Hirli,764071
49,784,J.b.guda,764078
49,784,Jadapara,764074
49,784,Jamadapada,764077
49,784,Jambaguda,764059
49,784,Jamranda,764073
49,784,Jatabal,764071
49,784,Jhadakusumi,764075
49,784,Jhariguma,764049
49,784,Jodinga,764074
49,784,Jujhari,764063
49,784,Junapani,764072
49,784,Kangra,764059
49,784,Kaudala,764074
49,784,Khanda,764073
49,784,Khatiguda,764085
49,784,Khuduku,764074
49,784,Khuntipadar,764070
49,784,Kolimunda,764077
49,784,Kondapuri,764075
49,784,Kontagam,764049
49,784,Koragam,764072
49,784,Kotagaon,764075
49,784,Kukudabai,764059
49,784,Kukudisemla,764061
49,784,Kundei,764074
49,784,Kurbeda,764074
49,784,Kurlughati,764059
49,784,Kutubai,764075
49,784,Maidalpur,764071
49,784,Majhidhanua,764061
49,784,Manchagaon,764070
49,784,Manigam,764072
49,784,Mantriguda,764059
49,784,Medana,764072
49,784,Melgam,764077
49,784,Mentri,764070
49,784,Mohanda,764074
49,784,Mohara,764077
49,784,Mohendri,764072
49,784,Mokiya,764071
49,784,Motigaon,764061
49,784,Murtuma,764073
49,784,Nabarangpur Bazar,764059
49,784,Nabarangpur Mdg,764059
49,784,Naktisimla,764074
49,784,Nandahandi,764078
49,784,Nuakote,764071
49,784,Palia,764076
49,784,Palsapara,764077
49,784,Pandripakna,764074
49,784,Panduguda,764061
49,784,Parajadeopalli,764085
49,784,Parchipara,764074
49,784,Patiki,764077
49,784,Patkhalia,764077
49,784,Patraput,764049
49,784,Patri,764071
49,784,Pendikote,764071
49,784,Phupugam,764076
49,784,Porsola,764063
49,784,Pujariguda,764070
49,784,R.jaganathpur,764078
49,784,Rajkote,764077
49,784,Rajoda,764061
49,784,Rangamatiguda,764063
49,784,Sanamasigaon,764063
49,784,Sanameda,764061
49,784,Sarguli,764074
49,784,Semla,764071
49,784,Sindhigaon,764063
49,784,Sindhiguda,764063
49,784,Singisari,764072
49,784,Sirisi,764071
49,784,Sirliguda,764073
49,784,Sunabeda,764073
49,784,Tumberla,764071
49,784,Turudi,764074
49,784,Umerkote,764073
49,784,Ushigaon,764071
49,785,Adakata,752093
49,785,B M S Nivas,752024
49,785,Badabanpur,752078
49,785,Badabaramul,752025
49,785,Badasahara,752063
49,785,Badasilinga,752084
49,785,Badpandusar,752068
49,785,Baigania,752077
49,785,Baladianuagaon,752077
49,785,Balaramaprasad,752085
49,785,Banmalipurpatna,752077
49,785,Banthapur,752081
49,785,Barapalli,752070
49,785,Basudia,752026
49,785,Baulasahi,752092
49,785,Baunsabati,752063
49,785,Baunsagada,752026
49,785,Baunsagadia,752080
49,785,Baunsiapada,752068
49,785,Belapadapatna,752085
49,785,Benagadia,752077
49,785,Bhaliadihi,752092
49,785,Bhatasahi,752070
49,785,Bhogabadi,752091
49,785,Biruda,752068
49,785,Bodas,752077
49,785,Brajarajpur,752026
49,785,Chadeyapalli,752089
49,785,Chakradharprasad,752063
49,785,Champagarh,752024
49,785,Chhamundia,752085
49,785,Damasahi,752092
49,785,Dandor,752090
49,785,Darpanarayanpur,752079
49,785,Dhanchangada,752078
49,785,Dihagaon,752093
49,785,Dimiripali,752083
49,785,Dimisar,752092
49,785,Duda,752089
49,785,Ekiri,752079
49,785,Gadadharprasad,752068
49,785,Gambharidihi,752079
49,785,Garhbanikilo,752026
49,785,Gaudaput,752081
49,785,Ghugudipada,752084
49,785,Giridipalli,752090
49,785,Gobardhan Prasad,752063
49,785,Gobindapurpanta,752093
49,785,Gohiripada,752077
49,785,Golagola,752070
49,785,Gotisahi,752070
49,785,Gourangapur,752026
49,785,Gumi,752082
49,785,Gunthuni,752068
49,785,Harakrushnapur Gds So,752087
49,785,Hariharpur,752080
49,785,Jagannathprasad,752077
49,785,Jakeda,752083
49,785,Jamusahi,752084
49,785,Jasodapur,752025
49,785,Jharapada,752025
49,785,K .sikharpur,752077
49,785,Kaibalyapur,752081
49,785,Kajaliapalli,752080
49,785,Kalapangi,752077
49,785,Kandhanayagarh,752024
49,785,Kankanamendhi,752089
49,785,Kansada,752065
49,785,Kaptapalli,752082
49,785,Karabar,752063
49,785,Karadapada,752085
49,785,Kendudhipi,752079
49,785,Kerandatangi,752024
49,785,Khairapalli,752026
49,785,Khalamada,752083
49,785,Khamarasahi,752091
49,785,Khandapadagarh,752077
49,785,Khatia,752079
49,785,Kishoreprasad,752085
49,785,Komand,752090
49,785,Korapitha,752081
49,785,Koska,752093
49,785,Kridaspur,752070
49,785,Kujamendhi,752089
49,785,Kulasar,752065
49,785,Kulurukumpa,752089
49,785,Kumbharapada,752093
49,785,Kurumabankatara,752081
49,785,Lathipara,752079
49,785,Lenkudipada,752070
49,785,Lodhachua,752026
49,785,Machhipada,752070
49,785,Madhyakhand,752093
49,785,Mahatapalla,752025
49,785,Malisar,752094
49,785,Mayurjhalia,752025
49,785,Nabaghanapur,752070
49,785,Nakithana,752025
49,785,Nandighore,752081
49,785,Natimi,752026
49,785,Nayagarh Bazar,752070
49,785,Nayagarh College Ndtso,752069
49,785,Nayagarh Ho,752069
49,785,Neliguda,752084
49,785,Nilakantheswarpur,752063
49,785,Nimani,752063
49,785,Notar,752079
49,785,Padmabati,752063
49,785,Padmadeipur,752070
49,785,Pancharida,752080
49,785,Patanda,752085
49,785,Pimpal,752026
49,785,Poda Sahi,752089
49,785,Poibadi,752091
49,785,Pokharigochha,752091
49,785,Purusottamprasad,752077
49,785,Rabera,752081
49,785,Raitadholamara,752085
49,785,Rajingi,752085
49,785,Rakama,752063
49,785,Ranganipatna,752081
49,785,Rasanga,752085
49,785,Rohibanka,752090
49,785,Sakeri,752081
49,785,Salajharia,752077
49,785,Sampada,752083
49,785,Sarangadharpur,752026
49,785,Sidhamula,752078
49,785,Sikrida,752083
49,785,Similisahi,752094
49,785,Sinduria,752025
49,785,Sinduria Ndtso,752069
49,785,Singarpalli,752082
49,785,Singhapada,752077
49,785,Sunamuhin,752090
49,785,Surukabadi,752065
49,785,Takera,752084
49,785,Tarabalo,752063
49,785,Taria,752026
49,785,Tendabadi,752091
49,785,Tumandi,752084
